-0.035839,0.0014655,0.0041302,0.9098,-0.12689,10.125
-0.036905,0.001732,0.0071945,0.86191,-0.13886,10.161
-0.035706,-0.00079939,0.0093262,0.90022,-0.081403,10.187
-0.033974,0.0011991,0.010126,0.99359,-0.081403,10.269
-0.0013323,-0.0015988,0.0067948,0.91219,-0.13168,10.384
-0.028511,-0.0021317,0.0071945,0.93374,-0.095768,10.235
-0.032775,0.00066616,0.0097259,0.95768,-0.093374,10.24
-0.00013323,-0.034107,0.0081271,0.9912,-0.14844,10.235
-0.037038,0.00079939,0.0089265,0.95529,-0.11253,10.211
-0.032242,-0.0018652,0.0083936,1.0534,-0.10295,10.223
-0.034907,-0.0018652,0.010925,0.95289,-0.11971,10.214
-0.036772,0.0030643,0.0079939,0.97683,-0.1221,10.23
-0.036905,0.0031975,0.0070613,0.95289,-0.067038,10.214
-0.035173,0.0014655,0.009193,0.9505,-0.1245,10.405
-0.031976,0.0041302,0.0099923,0.93853,-0.09098,10.137
-0.025047,-0.022783,0.40103,1.1492,0.026336,10.18
0.013057,-0.031443,0.16934,0.75178,-0.17238,10.195
-0.029844,-0.018786,0.022516,0.92416,-0.18196,10.25
-0.015322,0.0038637,-0.081271,0.33998,-0.4525,10.211
-0.02145,0.0026646,0.015055,0.93613,-0.33998,10.226
0.0045299,0.025447,0.025314,1.0223,-0.059855,10.178
0.0058622,0.023715,0.029711,0.89304,-0.076614,10.254
-0.0070613,0.010925,0.021717,0.97444,-0.11971,10.18
-0.019718,0.0042634,0.010792,1.0056,-0.043096,10.132
-0.038904,0.0026646,-0.0015988,0.9481,-0.10534,10.398
-0.045698,-0.0053292,-0.033574,0.89543,-0.098162,10.235
-0.027712,0.0079939,0.0018652,0.97923,-0.12929,10.199
-0.039303,-0.00053292,0.0063951,0.91698,-0.059855,10.24
-0.033441,0.0049296,0.0093262,0.90501,-0.067038,10.154
-0.031309,0.0014655,0.0046631,0.98881,-0.10774,10.266
-0.023982,0.010259,0.0030643,0.95289,-0.14126,10.226
-0.024648,0.0065283,0.010259,0.99838,-0.10295,10.094
-0.021983,0.0066616,0.0075942,0.9074,-0.047884,10.221
-0.0093262,0.012524,0.010925,0.89304,-0.09098,10.376
0.0073277,0.023049,0.0097259,0.96007,-0.057461,10.206
0.001732,0.035706,0.015588,1.0678,-0.088585,10.326
0.10658,0.048496,0.032642,1.0558,-0.062249,10.412
-0.0018652,0.009193,0.020917,0.95289,0.0023942,10.333
0.041435,0.021717,0.019718,1.0008,-0.014365,10.348
0.10166,-0.0082603,0.024115,0.7829,-0.083797,10.281
-0.036639,-0.0027979,0.025847,0.84515,0.29928,10.135
-0.00039969,0.001732,0.015721,0.96726,-0.17238,10.348
-0.0041302,0.0039969,0.015455,0.92895,-0.15323,10.247
0.015055,0.010259,0.010658,0.88107,-0.088585,10.295
0.0043966,-0.0025314,0.0077274,0.86191,-0.040701,10.163
-0.050361,-0.00093262,0.0083936,0.95529,0.086191,10.41
-0.031709,0.0057289,0.0050628,0.9481,-0.016759,10.417
-0.028378,-0.00053292,0.0021317,0.94332,-0.035913,10.391
-0.01732,0.00013323,0.0067948,0.89783,0.050278,10.408
-0.030377,-0.00013323,0.0031975,0.95768,0.033519,10.178
-0.020384,0.005196,-0.021317,0.78769,-0.023942,10.403
0.0066616,0.0066616,-0.01732,0.93853,-0.13886,10.285
0.0038637,0.0071945,-0.0074609,0.91698,0.083797,10.08
-0.025447,0.0014655,-0.0046631,0.8691,0.11013,10.12
-0.011724,0.0025314,-0.006928,1.0463,-0.14605,10.341
-0.019718,-0.032375,0.0041302,0.9074,-0.11732,10.257
-0.016654,0.00013323,0.014922,0.92416,-0.026336,10.274
-0.013723,-0.0035972,0.029311,0.93374,0.081403,10.317
-0.0057289,-0.03091,0.035306,0.88585,-0.043096,10.274
-0.0042634,-0.0019985,0.035173,0.92416,0.04549,10.113
-0.0057289,0,0.031976,0.99838,0.014365,10.197
-0.027312,0.0093262,0.0097259,0.95768,0.13408,10.262
0.0081271,0.020118,0.010126,0.95289,0.083797,10.257
0.045032,0.028911,0.0071945,0.91459,0.040701,10.202
0.022783,0.037704,0.023449,0.78769,0.086191,10.199
0.054358,0.10206,0.093795,0.85952,0.055067,10.25
0.050894,0.22103,0.13456,0.74939,0.42617,10.18
0.93142,0.59075,-0.34454,0.45729,0.4549,10.795
1.2608,0.46378,-0.32588,0.56982,-0.28491,11.492
1.3121,0.53586,-0.40569,0.67995,-0.46448,10.946
1.106,0.5709,-0.43487,0.4525,-0.5387,10.345
0.53386,0.20851,-0.063551,0.4956,0.577,11.444
-0.040769,0.12724,0.23555,0.36152,0.76136,11.078
-0.29577,0.24035,0.24102,0.33279,0.41899,10.566
-0.32522,0.48523,0.17293,0.26336,0.3735,10.008
-0.40382,0.17307,0.36132,-0.26576,0.74939,10.479
-0.40196,-0.11804,0.49842,1.3288,1.7286,11.511
0.45072,0.25834,-0.25687,0.55067,-0.11013,9.9527
0.66029,0.52,-0.41861,0.021548,-0.11971,10.151
0.84482,0.37012,-0.3897,0,0.11732,11.65
0.98018,0.05276,-0.259,0.11732,0.42617,11.784
1.3658,-0.15468,-0.38824,-0.24421,0.52912,9.4308
1.133,-0.032508,-0.21797,0.80685,1.573,8.9376
